part,customer_id,fea_1,fea_2,fea_3,fea_4,fea_5,fea_6,fea_7,fea_8,fea_9,fea_10,fea_11
10,59025133,4,1287.5,3,126000.0,1,8,5,99,5,151000,173.20508080000002
10,59025134,4,1269.5,3,113000.0,2,8,5,110,5,60091,212.1320344
10,59025135,4,1220.0,3,140000.0,2,8,5,109,4,72010,1.0
10,59025136,7,1326.5,3,96000.0,2,11,5,113,4,591001,1.0
10,59025137,7,1229.0,3,50000.0,2,12,-1,103,3,350061,200.2398562
10,59025138,4,1241.0,3,105000.0,2,8,5,114,4,72000,243.82165609999998
10,59025139,7,1319.0,3,149000.0,2,11,9,112,5,350096,243.9569634
10,59025140,7,1365.5,3,152000.0,1,11,5,84,5,60006,173.20508080000002
10,59025141,5,1229.0,3,46000.0,2,15,-1,111,4,450071,187.08286930000003
10,59025142,4,1305.5,3,130000.0,2,8,5,112,5,361047,1.0
10,59025143,4,1214.0,3,50000.0,2,8,5,114,4,60043,173.20508080000002
10,59025144,7,1251.5,3,103000.0,1,11,5,102,5,60095,173.20508080000002
10,59025145,7,1316.0,1,64000.0,2,11,9,87,5,60079,1.0
10,59025146,7,1241.0,3,56000.0,2,11,9,108,1,60013,158.11388300000002
10,59025147,5,1233.5,3,82000.0,2,15,5,88,3,60014,1.0
10,59025148,5,,2,35000.0,2,16,-1,93,5,335534,105.9008971
10,59025149,7,1304.0,1,113000.0,2,11,9,112,4,350078,264.57513109999996
10,59025150,7,1370.0,1,142000.0,2,11,9,113,4,72014,1.0
10,59025151,7,1299.5,3,500000.0,2,11,5,112,4,72000,1.0
10,59025152,7,1280.0,3,156000.0,1,11,5,96,5,72000,187.08286930000003
10,59025153,7,1287.5,3,164000.0,2,11,5,100,5,60026,282.8427125
10,59025154,7,,2,76000.0,2,11,-1,92,5,60000,1.0
10,59025155,4,1331.0,3,341000.0,2,8,9,114,5,72001,345.73834039999997
10,59025156,4,1257.5,3,88000.0,2,8,5,101,3,60018,200.0
10,59025157,4,1277.0,3,91000.0,2,8,5,114,4,72000,158.11388300000002
10,59025158,4,1241.0,1,86000.0,1,8,5,104,3,72000,187.08286930000003
10,59025159,5,1311.5,1,167000.0,2,15,5,85,5,60058,1.0
10,59025160,4,1287.5,3,107000.0,2,8,9,114,4,60043,200.0
10,59025161,5,,2,35000.0,2,16,-1,113,4,527000,163.4258242
10,59025162,4,1299.5,1,139000.0,2,8,-1,95,5,72000,1.0
10,59025163,7,1263.5,3,148000.0,2,11,5,90,5,60017,1.0
10,59025164,4,1242.5,3,158000.0,2,8,5,113,4,72000,200.0
10,59025165,7,1251.5,3,103000.0,2,11,9,108,4,60095,234.52078799999998
10,59025166,7,1241.0,3,63000.0,2,11,5,112,4,60057,1.0
10,59025167,5,1296.5,3,289000.0,2,15,5,95,5,450027,310.1612484
10,59025168,7,1328.0,1,189000.0,2,11,9,85,5,60019,1.0
10,59025169,5,1283.0,3,90000.0,2,15,5,112,4,510094,189.7366596
10,59025170,5,1274.0,3,76000.0,2,15,5,89,5,60000,173.4358671
10,59025171,7,1214.0,3,58000.0,2,11,5,112,3,450080,145.6021978
10,59025172,1,,2,500000.0,2,5,-1,70,5,350020,1.0
10,59025173,4,,2,47000.0,2,8,9,114,4,60000,175.806712
10,59025174,4,1373.0,3,369000.0,2,8,7,108,5,330005,350.5923559
10,59025175,5,1323.5,3,220000.0,2,15,5,78,5,60002,200.0
10,59025176,4,,2,98000.0,1,8,5,109,4,72050,181.1435895
10,59025177,4,1305.5,1,128000.0,2,8,3,96,3,60042,1.0
10,59025178,4,1278.5,1,103000.0,2,8,5,90,5,60074,202.654879
10,59025179,7,1286.0,3,260000.0,2,11,5,109,3,151300,1.0
10,59025180,7,1223.0,3,63000.0,2,11,5,113,4,151300,1.0
10,59025181,7,1148.0,3,106000.0,2,11,5,94,5,450071,212.1320344
10,59025182,4,1334.0,3,35000.0,2,8,5,77,3,151000,1.0
10,59025183,5,1244.0,3,57000.0,2,15,5,95,5,151300,173.20508080000002
10,59025184,4,1316.0,3,107000.0,2,8,5,112,4,60006,173.20508080000002
10,59025185,5,1338.5,3,107000.0,2,15,5,113,4,72000,1.0
10,59025186,7,1305.5,3,84000.0,2,11,5,112,4,151306,173.20508080000002
10,59025187,7,1275.5,3,136000.0,2,11,5,113,4,151304,1.0
10,59025188,7,,2,50000.0,2,11,5,113,4,450080,167.5649128
10,59025189,7,1245.5,3,81000.0,2,11,5,103,5,60014,1.0
10,59025190,4,,2,67000.0,2,8,-1,100,5,60074,162.9232948
10,59025191,7,,2,89000.0,2,11,9,80,5,72001,243.16660950000002
10,59025192,4,1266.5,1,120000.0,1,8,5,109,4,60023,187.08286930000003
10,59025193,4,1352.0,3,75000.0,2,8,9,105,5,151300,200.0
10,59025194,5,1229.0,3,100000.0,2,15,5,102,5,60060,178.8854382
10,59025195,5,1212.5,3,67000.0,2,15,9,110,5,60083,1.0
10,59025196,4,1214.0,3,99000.0,2,8,5,112,4,72000,200.0
10,59025197,7,1224.5,3,312000.0,2,11,9,99,5,60084,1.0
10,59025198,7,1365.5,3,84000.0,2,11,5,100,3,60023,1.0
10,59025199,7,1287.5,3,133000.0,2,11,5,91,3,151300,1.0
10,59025200,7,1346.0,1,148000.0,2,11,5,105,3,350000,244.94897430000003
10,59025201,7,1289.0,1,144000.0,2,11,5,100,3,71000,200.0
10,59025202,4,1257.5,3,81000.0,2,8,8,107,4,72001,1.0
10,59025203,5,,2,116000.0,2,15,5,110,4,510037,214.84412949999998
10,59025204,4,1304.0,1,257000.0,2,8,5,75,5,72000,212.1320344
10,59025205,7,1286.0,1,86000.0,2,11,-1,95,5,72000,1.0
10,59025206,7,1277.0,3,50000.0,2,11,5,103,5,151301,198.0050504
10,59025207,7,1268.0,3,101000.0,2,11,4,108,5,450032,200.0
10,59025208,7,1244.0,3,130000.0,2,11,5,98,5,450054,282.8427125
10,59025209,4,1332.5,1,106000.0,2,8,5,100,3,60033,1.0
10,59025210,7,1239.5,1,110000.0,2,11,5,80,3,60064,1.0
10,59025211,5,1251.5,3,124000.0,2,15,9,112,4,60091,200.0
10,59025212,5,1278.5,3,143000.0,2,15,5,111,5,60017,1.0
10,59025213,7,1241.0,3,71000.0,2,11,-1,80,5,450071,187.08286930000003
10,59025214,7,1292.0,1,132000.0,2,11,5,64,3,60018,187.08286930000003
10,59025215,4,,2,69000.0,2,8,-1,112,4,60048,166.0331292
10,59025216,7,1352.0,3,71000.0,2,11,5,104,5,60093,1.0
10,59025217,5,1239.5,3,68000.0,2,15,5,100,5,60054,223.6067977
10,59025218,7,1353.5,1,173000.0,2,11,5,65,5,350018,212.1320344
10,59025219,4,1386.5,1,87000.0,2,8,5,105,4,60008,228.5432125
10,59025220,5,1236.5,1,104000.0,2,15,3,112,3,550016,200.0
10,59025221,4,1241.0,3,30000.0,2,8,9,114,3,151300,1.0
10,59025222,7,1335.5,3,546000.0,2,11,3,80,5,330008,1.0
10,59025223,5,,2,62000.0,1,15,5,111,4,151300,186.87428930000002
10,59025224,4,1356.5,3,143000.0,2,8,5,107,5,60054,158.11388300000002
10,59025225,7,1250.0,1,121000.0,2,11,-1,112,4,350091,212.1320344
10,59025226,4,1323.5,1,127000.0,2,8,5,109,4,60077,223.6067977
10,59025227,4,1314.5,1,53000.0,2,8,5,103,5,151300,187.5393292
10,59025228,4,1304.0,3,129000.0,2,8,5,111,4,60001,223.6067977
10,59025229,5,,2,89000.0,2,15,2,87,3,60036,171.9098601
10,59025230,4,1238.0,3,104000.0,2,8,5,109,3,60047,173.20508080000002
10,59025231,5,1164.5,3,35000.0,2,15,5,67,5,60082,200.0
10,59025232,7,1382.0,3,115000.0,2,11,5,100,5,60058,1.0
10,59025233,7,1350.5,1,235000.0,2,11,5,113,3,350704,360.55512749999997
10,59025234,5,,2,83000.0,2,15,5,111,3,151300,181.65902119999998
10,59025235,7,1227.5,3,64000.0,2,11,5,76,3,60005,212.1320344
10,59025236,7,1281.5,1,80000.0,2,12,-1,111,5,60019,235.11486549999998
10,59025237,4,1250.0,3,103000.0,2,8,9,104,5,60071,207.3644135
10,59025238,7,1329.5,1,115000.0,2,11,-1,86,3,341349,141.4213562
10,59025239,4,,2,38000.0,2,8,5,114,3,60014,159.066024
10,59025240,4,1224.5,3,59000.0,2,8,5,80,3,60044,200.0
10,59025241,5,1214.0,3,68000.0,2,15,5,92,3,550044,173.20508080000002
10,59025242,7,1379.0,3,144000.0,2,11,5,113,4,151008,200.0
10,59025243,7,1257.5,3,80000.0,2,11,5,103,5,60047,1.0
10,59025244,4,1260.5,3,74000.0,2,8,5,113,4,151300,1.0
10,59025245,5,1292.0,3,172000.0,2,15,8,113,5,350092,223.6067977
10,59025246,5,1278.5,3,35000.0,2,15,5,80,5,60005,1.0
10,59025247,5,1275.5,3,112000.0,2,15,5,85,5,340022,158.11388300000002
10,59025248,4,1290.5,3,130000.0,2,8,9,114,4,60053,1.0
10,59025249,7,1314.5,1,127000.0,2,11,9,110,3,60008,1.0
10,59025250,5,1341.5,3,66000.0,2,15,4,73,5,450083,181.65902119999998
10,59025251,4,,2,113000.0,2,8,9,93,5,72001,211.8419222
10,59025252,4,1322.0,3,146000.0,2,8,9,100,5,72000,1.0
10,59025253,7,,3,50000.0,2,12,-1,114,4,335534,188.769701
10,59025254,4,1310.0,1,167000.0,2,8,9,105,3,151300,320.1202899
10,59025255,7,1271.0,3,137000.0,2,11,5,68,5,60008,233.2873764
10,59025256,4,1274.0,1,93000.0,1,8,5,100,3,60019,173.20508080000002
10,59025257,4,1166.0,3,176000.0,2,8,5,87,5,60094,1.0
10,59025258,7,1244.0,3,84000.0,2,11,5,108,4,72000,1.0
10,59025259,5,1311.5,3,134000.0,2,15,5,113,5,60015,1.0
10,59025260,7,1202.0,3,63000.0,2,11,-1,112,4,60057,1.0
10,59025261,4,1245.5,3,50000.0,2,8,5,88,3,340017,300.0
10,59025262,5,1250.0,3,50000.0,2,15,5,84,5,350702,200.0
10,59025263,5,1365.5,3,77000.0,2,15,5,109,4,60084,1.0
10,59025264,7,1305.5,1,136000.0,2,11,-1,105,4,60061,1.0
10,59025265,5,1244.0,3,30000.0,2,15,5,100,5,60014,223.6067977
10,59025266,4,1301.0,3,144000.0,2,8,9,113,4,60001,212.1320344
10,59025267,7,1332.5,1,141000.0,2,11,5,109,5,72412,1.0
10,59025268,7,1239.5,3,99000.0,2,11,5,110,4,60027,1.0
10,59025269,7,1284.5,3,132000.0,2,11,5,104,5,60015,1.0
10,59025270,5,1241.0,3,35000.0,2,15,5,104,5,151300,243.35365209999998
10,59025271,7,1338.5,1,156000.0,2,11,-1,69,5,151300,1.0
10,59025272,7,1287.5,1,119000.0,2,11,5,85,5,60031,187.08286930000003
10,59025273,4,1262.0,3,155000.0,2,8,5,110,4,72001,248.30223519999998
10,59025274,7,1328.0,1,105000.0,2,11,-1,109,4,60095,200.0
10,59025275,7,1272.5,3,50000.0,2,11,7,115,4,60007,1.0
10,59025276,7,1229.0,1,170000.0,1,11,5,91,3,550115,244.94897430000003
10,59025277,7,1257.5,3,107000.0,2,11,5,113,4,450071,200.0
10,59025278,7,1274.0,1,120000.0,2,11,5,84,5,151300,1.0
10,59025279,4,1223.0,3,100000.0,2,8,9,114,4,60000,1.0
10,59025280,4,1305.5,1,90000.0,2,8,5,93,5,60085,200.0
10,59025281,7,1215.5,3,60000.0,2,11,-1,112,4,450081,158.11388300000002
10,59025282,4,,2,91000.0,2,8,-1,107,3,60018,1.0
10,59025283,7,1293.5,3,149000.0,2,11,9,84,5,151300,202.4845673
10,59025284,4,1311.5,1,169000.0,2,8,-1,112,5,72000,1.0
10,59025285,5,1241.0,3,84000.0,2,15,5,87,3,60074,1.0
10,59025286,4,,2,90000.0,2,8,5,79,5,72001,173.20508080000002
10,59025287,7,1328.0,3,163000.0,2,11,9,79,5,60062,1.0
10,59025288,4,,2,65000.0,2,8,5,112,4,60015,191.8801709
10,59025289,5,,2,126000.0,2,15,9,83,5,450058,176.0681686
10,59025290,5,1316.0,3,147000.0,2,15,9,105,5,361029,173.20508080000002
10,59025291,5,1305.5,3,157000.0,2,15,9,111,5,71000,249.7999199
10,59025292,4,,2,90000.0,2,8,5,113,4,151307,189.5837546
10,59025293,7,,2,78000.0,2,11,9,84,3,60031,175.6331404
10,59025294,5,1209.5,3,35000.0,2,15,5,78,5,71000,227.015418
10,59025295,7,1320.5,1,119000.0,2,11,5,96,3,60043,212.1320344
10,59025296,4,1292.0,3,187000.0,2,8,-1,114,4,60019,273.0347963
10,59025297,7,1326.5,1,141000.0,2,11,-1,67,5,60007,1.0
10,59025298,4,1380.5,3,270000.0,2,8,5,64,5,60023,1.0
10,59025299,7,1304.0,1,111000.0,2,11,9,113,4,151300,1.0
10,59025300,7,1233.5,3,56000.0,2,11,5,80,5,60052,1.0
10,59025301,7,1365.5,1,150000.0,2,12,-1,110,5,350012,1.0
10,59025302,5,1389.5,3,38000.0,2,15,5,109,5,450015,158.5370619
10,59025303,7,1283.0,3,67000.0,2,11,5,114,4,60026,200.0
10,59025304,4,1302.5,1,239000.0,1,8,5,100,3,60043,380.7886553
10,59025305,7,1241.0,1,70000.0,2,11,-1,106,4,450032,200.0
10,59025306,4,1271.0,3,99000.0,2,8,5,114,4,151300,232.8647676
10,59025307,7,1214.0,3,59000.0,2,11,5,84,3,72001,223.6067977
10,59025308,5,1256.0,3,128000.0,2,15,5,114,4,510065,167.33200530000002
10,59025309,5,1364.0,3,134000.0,2,15,5,83,5,72000,316.22776600000003
10,59025310,4,,2,94000.0,2,8,9,81,5,71000,176.5389475
10,59025311,4,1281.5,3,95000.0,1,8,5,93,5,60047,173.20508080000002
10,59025312,4,1352.0,3,175000.0,2,8,9,105,5,60004,219.089023
10,59025313,4,1272.5,3,180000.0,2,8,5,110,4,60091,1.0
10,59025314,7,1248.5,3,76000.0,2,11,5,95,3,72000,200.0
10,59025315,7,1380.5,3,271000.0,2,11,9,81,5,60027,300.1299718
10,59025316,4,1278.5,3,101000.0,2,8,5,112,4,72000,1.0
10,59025317,7,1248.5,3,146000.0,2,11,10,105,5,350704,339.9441131
10,59025318,7,1290.5,1,161000.0,2,11,5,109,3,151300,1.0
10,59025319,4,1320.5,1,128000.0,2,8,-1,112,5,341774,206.4291646
10,59025320,4,1293.5,3,35000.0,2,8,5,105,5,350071,200.0
10,59025321,7,1374.5,1,400000.0,2,12,-1,104,5,60000,492.6601263
10,59025322,7,1268.0,3,162000.0,2,11,5,113,4,450081,141.4213562
10,59025323,5,1205.0,3,94000.0,2,15,5,103,1,60000,1.0
10,59025324,5,1316.0,3,15000.0,2,15,5,114,4,510036,206.9130252
10,59025325,5,1248.5,1,81000.0,2,15,9,79,3,450033,187.08286930000003
10,59025326,5,1352.0,3,88000.0,2,15,9,101,5,350091,198.1464105
10,59025327,5,1304.0,3,140000.0,2,15,5,80,3,151300,187.08286930000003
10,59025328,7,1230.5,3,69000.0,1,11,9,72,5,151300,187.08286930000003
10,59025329,4,1328.0,3,123000.0,1,8,5,99,3,151009,173.20508080000002
10,59025330,4,1403.0,1,184000.0,2,8,-1,80,5,340017,187.08286930000003
10,59025331,1,1391.0,1,1200000.0,2,5,-1,64,5,361026,1.0
10,59025332,5,1293.5,1,169000.0,2,15,-1,106,5,450017,200.0
10,59025333,4,1230.5,1,71000.0,2,8,5,100,5,72001,1.0
10,59025334,4,1370.0,1,273000.0,2,8,9,110,5,60015,1.0
10,59025335,4,1338.5,3,133000.0,1,8,5,80,3,151009,187.08286930000003
10,59025336,4,1292.0,3,195000.0,2,8,5,112,4,151300,1.0
10,59025337,7,,3,156000.0,2,11,5,84,5,450069,165.8312395
10,59025338,7,1272.5,1,66000.0,2,11,5,105,5,60014,194.08503290000002
10,59025339,5,1257.5,3,102000.0,2,15,2,80,3,60005,223.6067977
10,59025340,4,,2,100000.0,2,8,9,99,5,71003,199.9749984
10,59025341,7,1308.5,3,500000.0,2,11,9,85,5,60001,387.29833460000003
10,59025342,4,1296.5,1,127000.0,2,8,5,112,5,60032,1.0
10,59025343,7,1287.5,3,89000.0,2,11,5,105,5,71004,1.0
10,59025344,7,1268.0,3,107000.0,2,11,4,105,5,60091,1.0
10,59025345,4,,2,150000.0,2,8,5,100,3,60018,244.7549795
10,59025346,7,1262.0,3,100000.0,2,11,5,113,4,450071,210.9573417
10,59025347,5,,3,250000.0,2,15,-1,111,5,450031,187.08286930000003
10,59025348,4,,2,39000.0,2,8,5,90,3,60001,153.2677396
10,59025349,7,1259.0,1,336000.0,2,11,9,112,4,60036,1.0
10,59025350,5,1223.0,3,59000.0,2,15,5,112,4,510101,200.0
10,59025351,5,1170.5,3,100000.0,2,15,5,86,5,350092,200.0
10,59025352,5,1322.0,3,154000.0,2,15,5,110,5,72000,204.93901530000002
10,59025353,4,1311.5,3,147000.0,2,8,5,98,4,72000,187.08286930000003
10,59025354,5,1272.5,3,108000.0,2,15,5,113,4,450015,200.0
10,59025355,7,1235.0,3,56000.0,2,11,-1,114,4,151300,206.8888591
10,59025356,4,1343.0,3,110000.0,2,8,2,105,5,60043,1.0
10,59025357,4,,2,58000.0,2,8,5,100,5,151300,196.2141687
10,59025358,7,1137.5,3,88000.0,2,11,-1,107,4,450081,158.11388300000002
10,59025359,7,1320.5,3,108000.0,2,11,5,110,4,510068,248.99799199999998
10,59025360,5,1289.0,1,173000.0,2,15,5,112,3,350702,200.0
10,59025361,5,,2,50000.0,2,15,5,108,4,450000,169.0
10,59025362,7,1220.0,3,76000.0,2,11,2,90,5,71002,1.0
10,59025363,4,1250.0,3,137000.0,2,8,5,90,5,72000,1.0
10,59025364,4,1415.0,3,93000.0,2,8,5,113,4,151300,273.86127880000004
10,59025365,5,1245.5,3,77000.0,2,15,5,109,5,151300,244.94897430000003
10,59025366,4,1277.0,1,113000.0,2,8,-1,100,3,341759,207.17383999999998
10,59025367,7,1298.0,1,110000.0,2,11,-1,101,5,72001,1.0
10,59025368,7,1335.5,1,151000.0,2,11,5,110,3,60084,1.0
10,59025369,7,,2,59000.0,2,11,5,108,4,450081,197.40314080000002
10,59025370,6,1217.0,3,56000.0,2,6,-1,100,3,60091,1.0
10,59025371,4,1304.0,3,35000.0,2,8,9,85,5,60069,1.0
10,59025372,5,1256.0,3,78000.0,2,15,-1,111,3,60030,1.0
10,59025373,5,1323.5,3,218000.0,2,15,5,112,4,151300,282.8427125
10,59025374,4,,2,35000.0,2,8,5,101,3,60029,237.301496
10,59025375,7,1314.5,1,483000.0,2,11,9,101,3,151300,282.8427125
10,59025376,4,1250.0,3,95000.0,2,8,9,111,4,60047,1.0
10,59025377,7,1223.0,3,81000.0,2,11,5,114,4,151300,194.93588689999999
10,59025378,4,,2,76000.0,2,8,9,113,4,60091,158.4077018
10,59025379,7,1365.5,1,96000.0,2,11,-1,78,3,60025,178.8854382
10,59025380,7,1257.5,3,126000.0,2,11,5,105,3,151300,1.0
10,59025381,4,1214.0,3,81000.0,2,8,5,111,1,60043,202.4845673
10,59025382,7,1241.0,3,78000.0,1,11,5,105,5,60074,1.0
10,59025383,7,1241.0,1,111000.0,2,11,5,90,5,350068,223.6067977
10,59025384,4,,2,47000.0,2,8,9,107,5,151300,1.0
10,59025385,7,,2,77000.0,2,11,9,114,5,510000,159.69971819999998
10,59025386,4,1305.5,1,129000.0,2,8,5,81,5,60014,1.0
10,59025387,7,1277.0,1,150000.0,2,11,5,95,5,60015,1.0
10,59025388,4,1304.0,1,35000.0,2,8,5,105,3,340019,181.65902119999998
10,59025389,4,1320.5,3,164000.0,1,8,5,105,5,151300,187.08286930000003
10,59025390,7,1290.5,3,119000.0,2,11,9,85,3,151300,200.0
10,59025391,4,,2,34000.0,2,8,5,100,5,72049,163.29421299999998
10,59025392,5,1455.5,3,35000.0,2,15,5,92,5,60058,1.0
10,59025393,7,1242.5,3,71000.0,1,11,5,108,5,60005,173.20508080000002
10,59025394,7,1239.5,3,79000.0,2,11,8,111,5,71003,1.0
10,59025395,7,1335.5,3,150000.0,2,11,9,105,5,350050,412.3105626
10,59025396,4,1355.0,3,177000.0,2,8,5,87,5,151101,1.0
10,59025397,5,,3,227000.0,2,15,-1,110,4,450080,183.0300522
10,59025398,5,1338.5,3,30000.0,2,15,5,110,4,71000,223.6067977
10,59025399,7,1259.0,3,74000.0,2,11,5,95,5,60036,207.31859540000002
10,59025400,4,1364.0,1,200000.0,2,8,5,90,3,60022,212.1320344
10,59025401,7,,2,90000.0,2,11,2,114,4,151300,173.20508080000002
10,59025402,7,1335.5,3,126000.0,2,11,5,83,5,60051,1.0
10,59025403,7,1272.5,3,50000.0,2,11,5,79,3,60011,1.0
10,59025404,7,1347.5,1,392000.0,2,11,4,114,4,60018,1.0
10,59025405,4,1191.5,3,50000.0,2,8,5,106,5,60090,1.0
10,59025406,5,1298.0,1,127000.0,2,15,-1,113,4,151300,1.0
10,59025407,5,1469.0,3,110000.0,2,15,5,82,5,350066,223.6067977
10,59025408,4,,2,49000.0,2,8,-1,113,4,72001,180.7235458
10,59025409,7,1400.0,1,100000.0,2,11,5,94,5,60028,205.55534530000003
10,59025410,7,1302.5,1,92000.0,2,11,-1,105,4,60075,212.1320344
10,59025411,7,1314.5,1,127000.0,2,11,-1,109,3,340012,500.0
10,59025412,7,1317.5,3,127000.0,2,11,9,88,5,71000,200.0
10,59025413,4,1314.5,3,89000.0,2,8,5,111,4,151009,1.0
10,59025414,4,1280.0,3,96000.0,2,8,9,112,4,60062,1.0
10,59025415,4,1287.5,1,139000.0,2,8,5,100,3,60030,244.94897430000003
10,59025416,5,1241.0,3,60000.0,2,15,5,90,5,60000,200.0
10,59025417,7,1187.0,3,90000.0,2,11,5,100,5,60093,1.0
10,59025418,5,1350.5,1,237000.0,2,15,8,86,3,60085,223.6067977
10,59025419,7,1302.5,1,92000.0,2,11,-1,105,4,591003,167.33200530000002
10,59025420,5,1205.0,3,61000.0,2,15,5,76,5,60069,1.0
10,59025421,1,1130.0,2,1000000.0,2,4,-1,100,5,650018,1.0
10,59025422,4,1352.0,1,168000.0,2,8,5,105,3,60017,223.6067977
10,59025423,7,1223.0,3,73000.0,2,11,9,111,4,350092,200.0
10,59025424,7,1235.0,3,101000.0,2,11,5,112,3,60013,1.0
10,59025425,5,1334.0,3,102000.0,2,15,9,84,5,72000,200.0
10,59025426,4,1214.0,3,68000.0,2,8,9,110,5,60091,1.0
10,59025427,7,1241.0,3,55000.0,2,11,9,113,4,151300,212.1320344
10,59025428,4,1293.5,1,458000.0,2,8,-1,75,5,340017,200.0
10,59025429,4,1382.0,3,76000.0,2,8,5,100,5,60018,173.20508080000002
10,59025430,7,,2,126000.0,2,11,9,115,4,450028,224.26769720000001
10,59025431,4,1323.5,1,103000.0,2,8,-1,85,5,350069,204.0171561
10,59025432,5,1206.5,3,49000.0,2,15,2,102,4,551201,158.11388300000002
10,59025433,7,1214.0,3,59000.0,2,11,9,86,5,60018,200.0
10,59025434,5,1272.5,3,70000.0,2,15,5,113,5,60033,167.1227094
10,59025435,4,1322.0,3,35000.0,2,8,5,95,3,151300,173.20508080000002
10,59025436,4,1239.5,3,68000.0,2,8,5,84,5,60052,1.0
10,59025437,4,1328.0,3,148000.0,2,8,2,110,5,60064,1.0
10,59025438,5,1371.5,3,82000.0,2,15,5,115,5,151300,1.0
10,59025439,4,1313.0,3,133000.0,2,8,5,80,5,60074,1.0
10,59025440,5,1212.5,3,125000.0,2,15,10,113,4,550005,187.08286930000003
10,59025441,4,1322.0,1,104000.0,2,8,5,114,3,60019,212.1320344
10,59025442,7,1214.0,3,51000.0,2,11,9,111,5,72000,1.0
10,59025443,4,1305.5,3,91000.0,2,8,2,95,5,60091,1.0
10,59025444,4,1278.5,3,115000.0,2,8,5,99,3,72000,173.20508080000002
10,59025445,7,1241.0,3,75000.0,2,11,5,110,4,450059,194.93588689999999
10,59025446,4,1281.5,3,304000.0,2,8,5,84,3,60024,1.0
10,59025447,5,1230.5,3,58000.0,2,15,-1,92,3,340020,122.4744871
10,59025448,7,,2,58000.0,2,11,5,113,4,510010,187.08286930000003
10,59025449,7,1257.5,1,84000.0,1,11,5,106,5,71000,173.20508080000002
10,59025450,4,1305.5,3,59000.0,2,8,5,113,4,72004,1.0
10,59025451,5,1223.0,3,90000.0,2,15,5,101,3,450091,223.6067977
10,59025452,4,1214.0,3,118000.0,2,8,5,110,4,71000,223.6067977
10,59025453,4,1235.0,3,84000.0,2,8,5,82,5,60044,1.0
10,59025454,7,1266.5,1,165000.0,2,11,5,111,3,60084,1.0
10,59025455,4,1304.0,1,100000.0,2,8,-1,113,3,350098,158.11388300000002
10,59025456,7,,2,64000.0,2,11,5,113,4,151009,159.88120590000003
10,59025457,7,,3,108000.0,1,11,-1,111,4,450006,158.11388300000002
10,59025458,7,1244.0,3,59000.0,2,11,5,79,3,60040,173.20508080000002
10,59025459,5,1314.5,3,177000.0,2,15,5,105,5,60059,1.0
10,59025460,4,1386.5,3,296000.0,2,9,5,109,5,151300,223.6067977
10,59025461,7,,3,35000.0,2,12,-1,86,3,650070,161.8548733
10,59025462,4,1257.5,1,91000.0,2,8,5,90,3,72000,1.0
10,59025463,4,1269.5,3,107000.0,1,8,9,81,3,60040,173.20508080000002
10,59025464,4,1304.0,3,60000.0,2,8,2,95,5,60058,223.6067977
10,59025465,7,1283.0,3,90000.0,2,11,5,85,5,60000,1.0
10,59025466,4,,2,139000.0,2,8,5,111,3,60036,1.0
10,59025467,4,,2,60000.0,2,8,9,100,5,151300,172.3223723
10,59025468,7,1265.0,3,70000.0,2,11,-1,81,5,350704,316.22776600000003
10,59025469,7,1256.0,1,126000.0,2,11,9,102,3,350705,158.11388300000002
10,59025470,7,1314.5,3,150000.0,2,11,10,113,4,60023,187.08286930000003
10,59025471,4,1320.5,1,138000.0,2,8,9,108,3,60000,212.407627
10,59025472,5,1377.5,3,96000.0,2,15,5,87,5,60044,207.3644135
10,59025473,7,1415.0,3,155000.0,2,11,5,107,3,60005,212.1320344
10,59025474,5,1272.5,3,143000.0,2,15,5,114,4,72001,223.6067977
10,59025475,4,1278.5,3,186000.0,2,8,5,100,5,72000,173.20508080000002
10,59025476,7,1254.5,3,100000.0,2,11,5,84,5,151300,158.11388300000002
10,59025477,4,1239.5,3,90000.0,2,8,5,100,3,60019,173.20508080000002
10,59025478,7,1281.5,3,98000.0,2,11,9,114,4,60019,1.0
10,59025479,7,1376.0,1,150000.0,2,11,-1,110,4,60000,219.2487172
10,59025480,7,1350.5,1,110000.0,2,11,-1,108,5,71000,1.0
10,59025481,4,1338.5,1,112000.0,2,8,5,90,3,330008,1.0
10,59025482,5,1250.0,1,167000.0,2,15,-1,90,5,450080,141.4213562
10,59025483,4,1307.0,1,133000.0,2,8,5,110,3,60043,1.0
10,59025484,7,1235.0,1,75000.0,2,11,5,91,5,350092,200.0
10,59025485,5,1308.5,3,30000.0,2,15,5,99,5,60062,1.0
10,59025486,4,1340.0,3,116000.0,2,8,9,104,5,72000,1.0
10,59025487,4,1214.0,3,81000.0,2,8,9,101,4,60040,1.0
10,59025488,7,1230.5,1,129000.0,2,11,5,88,3,60043,1.0
10,59025489,4,1241.0,3,60000.0,2,8,5,115,5,60036,1.0
10,59025490,5,,3,95000.0,2,15,-1,112,4,450006,173.20508080000002
10,59025491,7,1284.5,3,106000.0,2,11,9,104,4,60036,1.0
10,59025492,4,1308.5,1,35000.0,2,8,5,103,5,151300,1.0
10,59025493,4,1227.5,3,62000.0,2,8,5,110,5,60069,1.0
10,59025494,5,1277.0,1,142000.0,2,15,-1,111,4,450002,197.48417659999998
10,59025495,7,1277.0,3,98000.0,2,11,5,92,5,60036,1.0
10,59025496,5,1347.5,3,150000.0,2,15,5,110,5,72000,538.5387637
